Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Total Sales,Profit
11088,2022-12-27,2022-12-29,Second Class,C-4532,Customer C-4532,Corporate,Arizona City 4,Arizona,West,Furniture,Bookcases,Value Bookcases 542,563.22,9,0.1,4562.08,817.28
6368,2022-12-27,2023-01-01,Standard Class,C-1730,Customer C-1730,Consumer,Pennsylvania City 1,Pennsylvania,East,Home & Garden,Decor,Premium Decor 227,196.86,7,0.0,1378.02,376.59
974,2022-12-27,2023-01-01,First Class,C-2630,Customer C-2630,Consumer,Florida City 3,Florida,South,Clothing,Jackets,Global Jackets 250,138.19,4,0.0,552.76,154.84
9292,2022-12-27,2022-12-27,First Class,C-2690,Customer C-2690,Home Office,Virginia City 4,Virginia,South,Technology,Copiers,Acme Copiers 751,935.25,5,0.0,4676.25,1430.45
13328,2022-12-27,2022-12-30,Standard Class,C-2990,Customer C-2990,Consumer,Ohio City 1,Ohio,East,Home & Garden,Decor,Best Decor 552,175.24,5,0.0,876.2,207.89
10212,2022-12-27,2022-12-29,Second Class,C-3434,Customer C-3434,Home Office,Illinois City 4,Illinois,Central,Clothing,Jackets,Value Jackets 128,60.64,5,0.0,303.2,104.58
4337,2022-12-27,2022-12-31,First Class,C-1489,Customer C-1489,Consumer,Ohio City 1,Ohio,East,Technology,Accessories,Acme Accessories 461,1579.96,5,0.0,7899.8,2269.72
12858,2022-12-27,2023-01-01,Second Class,C-3298,Customer C-3298,Consumer,Arizona City 1,Arizona,West,Clothing,Trousers,Value Trousers 598,97.04,8,0.2,621.06,72.78
4143,2022-12-27,2022-12-29,Same Day,C-4032,Customer C-4032,Home Office,Pennsylvania City 2,Pennsylvania,East,Office Supplies,Envelopes,Best Envelopes 584,49.41,7,0.0,345.87,126.14
13807,2022-12-27,2022-12-31,Same Day,C-1188,Customer C-1188,Corporate,Indiana City 4,Indiana,Central,Technology,Accessories,Premium Accessories 792,1549.1,9,0.5,6970.95,-734.99
137,2022-12-27,2022-12-27,First Class,C-3148,Customer C-3148,Corporate,Arizona City 4,Arizona,West,Clothing,Jackets,Premium Jackets 566,27.5,8,0.3,154.0,4.9
9970,2022-12-27,2022-12-28,First Class,C-1040,Customer C-1040,Consumer,California City 3,California,West,Clothing,Trousers,Value Trousers 307,65.83,3,0.0,197.49,64.71
2296,2022-12-27,2022-12-27,First Class,C-4395,Customer C-4395,Consumer,Washington City 4,Washington,West,Home & Garden,Garden Tools,Value Garden Tools 426,118.6,1,0.0,118.6,27.68
7493,2022-12-28,2023-01-02,First Class,C-2606,Customer C-2606,Corporate,North Carolina City 2,North Carolina,South,Furniture,Chairs,Value Chairs 831,439.91,2,0.2,703.86,99.55
3170,2022-12-28,2022-12-30,Standard Class,C-1027,Customer C-1027,Home Office,Indiana City 4,Indiana,Central,Technology,Machines,Premium Machines 418,982.19,6,0.0,5893.14,2203.17
4111,2022-12-28,2023-01-01,Same Day,C-3958,Customer C-3958,Corporate,Indiana City 2,Indiana,Central,Home & Garden,Decor,Acme Decor 386,91.35,1,0.0,91.35,23.27
12153,2022-12-28,2022-12-28,Standard Class,C-4916,Customer C-4916,Home Office,Tennessee City 3,Tennessee,South,Office Supplies,Binders,Global Binders 850,59.81,7,0.0,418.67,131.2
1513,2022-12-28,2022-12-29,Same Day,C-1613,Customer C-1613,Consumer,Pennsylvania City 1,Pennsylvania,East,Technology,Accessories,Best Accessories 911,635.53,2,0.0,1271.06,339.53
3698,2022-12-28,2022-12-31,Second Class,C-4110,Customer C-4110,Consumer,Indiana City 1,Indiana,Central,Technology,Machines,Global Machines 770,1675.08,2,0.4,2010.1,-204.46
12650,2022-12-28,2022-12-31,Standard Class,C-4834,Customer C-4834,Consumer,Florida City 1,Florida,South,Technology,Accessories,Acme Accessories 572,854.96,2,0.5,854.96,-232.41
9367,2022-12-28,2022-12-28,Second Class,C-4904,Customer C-4904,Corporate,New York City 1,New York,East,Technology,Machines,Best Machines 400,335.13,6,0.0,2010.78,596.57
11843,2022-12-28,2023-01-02,Second Class,C-1304,Customer C-1304,Corporate,Oregon City 1,Oregon,West,Technology,Accessories,Best Accessories 374,680.54,8,0.4,3266.59,-271.5
13216,2022-12-28,2022-12-31,First Class,C-1593,Customer C-1593,Home Office,Tennessee City 3,Tennessee,South,Furniture,Furnishings,Value Furnishings 417,725.76,9,0.0,6531.84,2079.53
6342,2022-12-28,2022-12-29,Standard Class,C-3978,Customer C-3978,Home Office,Pennsylvania City 1,Pennsylvania,East,Clothing,Jackets,Value Jackets 702,72.86,7,0.0,510.02,105.61
1754,2022-12-28,2023-01-02,Same Day,C-2320,Customer C-2320,Corporate,Virginia City 4,Virginia,South,Technology,Machines,Premium Machines 176,1743.18,6,0.0,10459.08,4082.31
14756,2022-12-29,2023-01-03,Second Class,C-4231,Customer C-4231,Corporate,New York City 4,New York,East,Home & Garden,Decor,Global Decor 715,267.03,8,0.0,2136.24,577.26
7208,2022-12-29,2022-12-30,Standard Class,C-2099,Customer C-2099,Consumer,Florida City 4,Florida,South,Home & Garden,Plants,Premium Plants 819,161.71,7,0.0,1131.97,368.39
1389,2022-12-29,2023-01-02,Standard Class,C-3039,Customer C-3039,Corporate,Michigan City 4,Michigan,Central,Office Supplies,Accessories,Acme Accessories 991,22.82,2,0.2,36.51,3.06
11539,2022-12-29,2023-01-01,First Class,C-4249,Customer C-4249,Consumer,Pennsylvania City 2,Pennsylvania,East,Technology,Machines,Premium Machines 449,518.65,1,0.0,518.65,128.58
1728,2022-12-29,2023-01-02,Second Class,C-4867,Customer C-4867,Consumer,Oregon City 1,Oregon,West,Technology,Machines,Global Machines 537,563.9,3,0.0,1691.7,498.13
7068,2022-12-29,2022-12-29,Same Day,C-1840,Customer C-1840,Consumer,Pennsylvania City 3,Pennsylvania,East,Office Supplies,Binders,Premium Binders 938,80.02,2,0.0,160.04,51.69
5337,2022-12-29,2023-01-02,Standard Class,C-4521,Customer C-4521,Corporate,Michigan City 2,Michigan,Central,Furniture,Bookcases,Acme Bookcases 917,421.94,6,0.1,2278.48,286.24
12775,2022-12-29,2023-01-02,Same Day,C-4942,Customer C-4942,Home Office,Illinois City 4,Illinois,Central,Technology,Machines,Best Machines 623,866.55,1,0.3,606.58,39.86
10979,2022-12-29,2023-01-03,Same Day,C-4168,Customer C-4168,Consumer,Tennessee City 1,Tennessee,South,Office Supplies,Binders,Acme Binders 550,45.66,9,0.5,205.47,-35.17
9693,2022-12-29,2023-01-01,Same Day,C-4898,Customer C-4898,Consumer,New York City 2,New York,East,Technology,Machines,Acme Machines 377,974.0,9,0.3,6136.2,-413.28
3833,2022-12-29,2023-01-02,Same Day,C-3790,Customer C-3790,Consumer,Arizona City 3,Arizona,West,Technology,Copiers,Premium Copiers 530,955.28,5,0.0,4776.4,989.2
11844,2022-12-29,2023-01-03,Standard Class,C-2312,Customer C-2312,Consumer,Ohio City 4,Ohio,East,Technology,Phones,Best Phones 573,587.05,3,0.0,1761.15,625.51
2602,2022-12-30,2023-01-02,Same Day,C-3647,Customer C-3647,Corporate,Massachusetts City 4,Massachusetts,East,Home & Garden,Kitchenware,Value Kitchenware 367,267.65,3,0.1,722.66,96.87
7513,2022-12-30,2022-12-31,Same Day,C-1166,Customer C-1166,Corporate,Tennessee City 2,Tennessee,South,Home & Garden,Decor,Value Decor 521,212.57,3,0.0,637.71,143.83
14689,2022-12-30,2023-01-03,Second Class,C-2178,Customer C-2178,Corporate,Florida City 4,Florida,South,Office Supplies,Art,Acme Art 289,54.38,3,0.4,97.88,-10.22
7592,2022-12-30,2023-01-02,Same Day,C-3690,Customer C-3690,Consumer,Pennsylvania City 2,Pennsylvania,East,Clothing,Dresses,Best Dresses 762,148.69,7,0.0,1040.83,241.89
6858,2022-12-30,2023-01-03,Standard Class,C-2356,Customer C-2356,Consumer,Arizona City 1,Arizona,West,Home & Garden,Garden Tools,Value Garden Tools 944,228.23,3,0.3,479.28,-40.44
10613,2022-12-30,2022-12-30,Standard Class,C-3038,Customer C-3038,Corporate,Virginia City 1,Virginia,South,Office Supplies,Supplies,Global Supplies 553,82.95,8,0.0,663.6,221.34
11117,2022-12-30,2023-01-04,First Class,C-3502,Customer C-3502,Consumer,Michigan City 3,Michigan,Central,Office Supplies,Accessories,Value Accessories 744,72.06,1,0.0,72.06,25.28
14865,2022-12-30,2022-12-30,Second Class,C-2190,Customer C-2190,Corporate,Massachusetts City 3,Massachusetts,East,Office Supplies,Storage,Premium Storage 467,64.4,5,0.0,322.0,107.77
3357,2022-12-30,2022-12-31,First Class,C-2632,Customer C-2632,Corporate,Pennsylvania City 2,Pennsylvania,East,Technology,Phones,Value Phones 941,1838.33,7,0.4,7720.99,-1467.34
2434,2022-12-30,2022-12-30,First Class,C-2455,Customer C-2455,Consumer,Florida City 3,Florida,South,Technology,Phones,Best Phones 603,1307.11,5,0.0,6535.55,1536.44
13635,2022-12-30,2022-12-30,Second Class,C-3927,Customer C-3927,Consumer,Virginia City 3,Virginia,South,Office Supplies,Binders,Acme Binders 674,17.45,6,0.0,104.7,31.85
10597,2022-12-30,2023-01-03,First Class,C-2709,Customer C-2709,Corporate,Indiana City 2,Indiana,Central,Technology,Accessories,Value Accessories 961,1564.26,8,0.0,12514.08,4427.0
7098,2022-12-30,2022-12-30,Standard Class,C-1861,Customer C-1861,Consumer,Michigan City 1,Michigan,Central,Technology,Machines,Value Machines 279,773.15,5,0.0,3865.75,1210.56
644,2022-12-31,2023-01-05,First Class,C-4592,Customer C-4592,Consumer,Washington City 1,Washington,West,Furniture,Chairs,Premium Chairs 402,935.53,8,0.0,7484.24,2643.08
12104,2022-12-31,2023-01-02,Same Day,C-1658,Customer C-1658,Consumer,Tennessee City 1,Tennessee,South,Clothing,T-Shirts,Value T-Shirts 926,45.06,9,0.0,405.54,110.88
12554,2022-12-31,2023-01-05,Same Day,C-3529,Customer C-3529,Consumer,Arizona City 4,Arizona,West,Furniture,Bookcases,Value Bookcases 563,254.19,3,0.2,610.06,93.78
13620,2022-12-31,2023-01-01,Same Day,C-1600,Customer C-1600,Consumer,Washington City 2,Washington,West,Clothing,Jackets,Best Jackets 123,90.09,1,0.5,45.04,-5.06
12060,2022-12-31,2023-01-03,Same Day,C-1962,Customer C-1962,Consumer,California City 4,California,West,Technology,Copiers,Acme Copiers 590,723.53,5,0.0,3617.65,1313.13
6281,2022-12-31,2023-01-05,Standard Class,C-1125,Customer C-1125,Consumer,Arizona City 4,Arizona,West,Furniture,Bookcases,Value Bookcases 789,278.28,2,0.0,556.56,133.38
6104,2023-01-01,2023-01-03,First Class,C-4752,Customer C-4752,Consumer,Massachusetts City 2,Massachusetts,East,Clothing,T-Shirts,Acme T-Shirts 527,144.68,3,0.0,434.04,111.35
2240,2023-01-01,2023-01-03,Same Day,C-3246,Customer C-3246,Corporate,Indiana City 1,Indiana,Central,Technology,Machines,Global Machines 133,1560.43,3,0.0,4681.29,1710.88
9769,2023-01-01,2023-01-03,Second Class,C-2170,Customer C-2170,Corporate,Oregon City 4,Oregon,West,Technology,Machines,Value Machines 398,1419.66,9,0.0,12776.94,3576.85
13572,2023-01-01,2023-01-03,First Class,C-1299,Customer C-1299,Consumer,Indiana City 4,Indiana,Central,Office Supplies,Paper,Acme Paper 557,59.36,5,0.0,296.8,71.79
14837,2023-01-01,2023-01-02,First Class,C-4009,Customer C-4009,Consumer,Arizona City 2,Arizona,West,Office Supplies,Fasteners,Value Fasteners 921,57.83,7,0.0,404.81,148.2
7800,2023-01-01,2023-01-06,First Class,C-2301,Customer C-2301,Consumer,California City 1,California,West,Office Supplies,Fasteners,Global Fasteners 157,13.81,1,0.0,13.81,4.61
3941,2023-01-01,2023-01-02,Same Day,C-4902,Customer C-4902,Consumer,Michigan City 4,Michigan,Central,Clothing,Trousers,Acme Trousers 628,109.14,6,0.0,654.84,160.15
5880,2023-01-02,2023-01-05,Same Day,C-2233,Customer C-2233,Corporate,Tennessee City 2,Tennessee,South,Technology,Machines,Premium Machines 164,1374.36,9,0.2,9895.39,1550.29
2050,2023-01-02,2023-01-07,Standard Class,C-4163,Customer C-4163,Consumer,Virginia City 4,Virginia,South,Clothing,Dresses,Acme Dresses 489,154.74,7,0.5,541.59,-76.23
10775,2023-01-02,2023-01-06,Second Class,C-1157,Customer C-1157,Corporate,Texas City 2,Texas,Central,Furniture,Chairs,Premium Chairs 198,727.99,4,0.0,2911.96,1087.6
6414,2023-01-02,2023-01-03,Same Day,C-4677,Customer C-4677,Corporate,Texas City 1,Texas,Central,Technology,Copiers,Best Copiers 332,202.53,1,0.3,141.77,1.72
994,2023-01-02,2023-01-05,Second Class,C-3988,Customer C-3988,Corporate,California City 4,California,West,Home & Garden,Decor,Value Decor 454,293.44,8,0.5,1173.76,-304.05
9913,2023-01-02,2023-01-07,Second Class,C-2725,Customer C-2725,Consumer,Indiana City 1,Indiana,Central,Clothing,Dresses,Global Dresses 224,49.24,7,0.0,344.68,70.21
10771,2023-01-02,2023-01-02,First Class,C-3568,Customer C-3568,Home Office,California City 2,California,West,Home & Garden,Decor,Premium Decor 856,56.73,1,0.0,56.73,22.47
4242,2023-01-02,2023-01-03,Same Day,C-1540,Customer C-1540,Corporate,Pennsylvania City 2,Pennsylvania,East,Office Supplies,Appliances,Value Appliances 703,25.19,4,0.0,100.76,37.16
7471,2023-01-02,2023-01-02,Second Class,C-3303,Customer C-3303,Consumer,Florida City 4,Florida,South,Home & Garden,Kitchenware,Global Kitchenware 726,181.7,3,0.5,272.55,-57.93
1423,2023-01-02,2023-01-04,Standard Class,C-1299,Customer C-1299,Consumer,Ohio City 1,Ohio,East,Technology,Accessories,Premium Accessories 845,1909.32,1,0.0,1909.32,421.51
13070,2023-01-02,2023-01-04,Same Day,C-2824,Customer C-2824,Home Office,Tennessee City 1,Tennessee,South,Technology,Accessories,Premium Accessories 637,339.13,9,0.2,2441.74,160.86
5303,2023-01-03,2023-01-03,Same Day,C-3674,Customer C-3674,Consumer,Arizona City 2,Arizona,West,Technology,Accessories,Best Accessories 129,1592.4,9,0.0,14331.6,4399.29
14474,2023-01-03,2023-01-04,Same Day,C-2995,Customer C-2995,Consumer,Oregon City 3,Oregon,West,Technology,Phones,Global Phones 593,121.89,3,0.0,365.67,100.0
479,2023-01-03,2023-01-03,First Class,C-4845,Customer C-4845,Consumer,Washington City 1,Washington,West,Furniture,Furnishings,Acme Furnishings 304,722.37,8,0.0,5778.96,1244.47
4012,2023-01-03,2023-01-03,Same Day,C-4901,Customer C-4901,Corporate,Washington City 2,Washington,West,Home & Garden,Decor,Value Decor 996,140.62,3,0.0,1988.912537151148,640.9471387985991
8324,2023-01-03,2023-01-04,Standard Class,C-1466,Customer C-1466,Consumer,Pennsylvania City 1,Pennsylvania,East,Home & Garden,Kitchenware,Best Kitchenware 738,295.08,4,0.4,708.19,-130.58
7267,2023-01-03,2023-01-07,First Class,C-2109,Customer C-2109,Consumer,New York City 1,New York,East,Technology,Phones,Acme Phones 193,1930.81,7,0.0,13515.67,5051.45
8044,2023-01-03,2023-01-04,Second Class,C-2902,Customer C-2902,Consumer,Massachusetts City 4,Massachusetts,East,Office Supplies,Supplies,Best Supplies 411,55.44,3,0.0,166.32,44.68
12117,2023-01-03,2023-01-05,Standard Class,C-1292,Customer C-1292,Consumer,Arizona City 1,Arizona,West,Furniture,Chairs,Acme Chairs 588,541.45,5,0.2,2165.8,365.37
14941,2023-01-03,2023-01-07,Same Day,C-4600,Customer C-4600,Consumer,Arizona City 2,Arizona,West,Home & Garden,Kitchenware,Premium Kitchenware 394,89.85,1,0.4,53.91,-8.58
8433,2023-01-03,2023-01-08,Second Class,C-1402,Customer C-1402,Consumer,Tennessee City 4,Tennessee,South,Home & Garden,Kitchenware,Value Kitchenware 867,261.92,3,0.0,785.76,249.42
7224,2023-01-04,2023-01-06,First Class,C-3737,Customer C-3737,Corporate,Pennsylvania City 3,Pennsylvania,East,Clothing,Trousers,Value Trousers 774,30.79,8,0.0,246.32,55.39
7708,2023-01-04,2023-01-06,Second Class,C-2817,Customer C-2817,Corporate,Tennessee City 4,Tennessee,South,Furniture,Chairs,Value Chairs 793,431.99,3,0.3,907.18,25.75
6854,2023-01-04,2023-01-08,Same Day,C-3949,Customer C-3949,Corporate,Illinois City 2,Illinois,Central,Furniture,Tables,Best Tables 375,280.67,9,0.0,2526.03,766.07
3988,2023-01-04,2023-01-07,Second Class,C-2177,Customer C-2177,Corporate,Florida City 4,Florida,South,Office Supplies,Fasteners,Global Fasteners 185,7.5,3,0.1,20.25,2.21
2941,2023-01-04,2023-01-07,First Class,C-3028,Customer C-3028,Home Office,Ohio City 2,Ohio,East,Furniture,Chairs,Best Chairs 271,545.13,8,0.0,4361.04,1642.25
6017,2023-01-04,2023-01-06,Second Class,C-2515,Customer C-2515,Consumer,Illinois City 4,Illinois,Central,Furniture,Bookcases,Best Bookcases 512,881.78,4,0.4,2116.27,-374.61
13874,2023-01-04,2023-01-09,Same Day,C-3664,Customer C-3664,Consumer,Tennessee City 1,Tennessee,South,Furniture,Bookcases,Value Bookcases 555,673.06,2,0.3,942.28,-23.91
14728,2023-01-04,2023-01-04,Same Day,C-3474,Customer C-3474,Corporate,Texas City 1,Texas,Central,Home & Garden,Decor,Best Decor 792,274.09,1,0.2,219.27,39.87
10118,2023-01-04,2023-01-06,Standard Class,C-3129,Customer C-3129,Corporate,Michigan City 3,Michigan,Central,Technology,Copiers,Best Copiers 274,1126.55,9,0.0,10138.95,2782.44
2506,2023-01-05,2023-01-07,Same Day,C-2863,Customer C-2863,Consumer,Texas City 2,Texas,Central,Furniture,Bookcases,Best Bookcases 138,174.8,1,0.1,157.32,23.84
13695,2023-01-05,2023-01-10,Second Class,C-2338,Customer C-2338,Corporate,Washington City 2,Washington,West,Furniture,Furnishings,Value Furnishings 625,67.01,6,0.0,402.06,141.93
8574,2023-01-05,2023-01-05,Same Day,C-3464,Customer C-3464,Home Office,Pennsylvania City 1,Pennsylvania,East,Technology,Copiers,Acme Copiers 970,621.63,9,0.5,2797.34,-399.63
348,2023-01-05,2023-01-05,First Class,C-2657,Customer C-2657,Home Office,California City 2,California,West,Office Supplies,Binders,Value Binders 282,65.04,7,0.0,455.28,124.47
14467,2023-01-05,2023-01-06,Same Day,C-1374,Customer C-1374,Corporate,Florida City 3,Florida,South,Home & Garden,Decor,Premium Decor 675,184.21,3,0.0,552.63,140.78
13135,2023-01-05,2023-01-08,Standard Class,C-1064,Customer C-1064,Consumer,Arizona City 2,Arizona,West,Technology,Accessories,Premium Accessories 292,1945.95,1,0.0,1945.95,509.1
11213,2023-01-06,2023-01-11,Same Day,C-4627,Customer C-4627,Home Office,Virginia City 3,Virginia,South,Technology,Machines,Acme Machines 271,1365.07,5,0.5,3412.68,-482.06
1881,2023-01-06,2023-01-08,Second Class,C-1453,Customer C-1453,Consumer,North Carolina City 3,North Carolina,South,Technology,Copiers,Acme Copiers 724,771.87,4,0.3,2161.24,181.62
9659,2023-01-06,2023-01-06,Standard Class,C-3105,Customer C-3105,Consumer,Pennsylvania City 2,Pennsylvania,East,Home & Garden,Decor,Premium Decor 311,270.73,4,0.0,1082.92,372.53
2375,2023-01-06,2023-01-10,Second Class,C-2195,Customer C-2195,Consumer,Indiana City 4,Indiana,Central,Technology,Accessories,Premium Accessories 282,1512.12,2,0.0,3024.24,933.87
2865,2023-01-06,2023-01-10,Second Class,C-4102,Customer C-4102,Consumer,Michigan City 3,Michigan,Central,Clothing,T-Shirts,Premium T-Shirts 711,145.48,6,0.2,698.3,27.5
6504,2023-01-06,2023-01-06,First Class,C-2710,Customer C-2710,Consumer,Virginia City 4,Virginia,South,Clothing,T-Shirts,Global T-Shirts 221,97.35,2,0.0,194.7,49.36
985,2023-01-06,2023-01-11,First Class,C-1722,Customer C-1722,Home Office,Texas City 2,Texas,Central,Furniture,Bookcases,Acme Bookcases 359,112.01,4,0.0,448.04,165.83
4131,2023-01-06,2023-01-11,Second Class,C-2566,Customer C-2566,Home Office,Arizona City 4,Arizona,West,Home & Garden,Plants,Premium Plants 445,96.55,2,0.4,115.86,-9.18
4106,2023-01-06,2023-01-11,Standard Class,C-4755,Customer C-4755,Home Office,Arizona City 3,Arizona,West,Furniture,Furnishings,Premium Furnishings 767,317.26,4,0.3,888.33,-40.75
7808,2023-01-06,2023-01-09,Same Day,C-4119,Customer C-4119,Consumer,Pennsylvania City 3,Pennsylvania,East,Office Supplies,Fasteners,Acme Fasteners 663,90.04,1,0.0,90.04,24.81
9603,2023-01-07,2023-01-08,First Class,C-4156,Customer C-4156,Corporate,Virginia City 3,Virginia,South,Clothing,Jackets,Value Jackets 457,53.31,3,0.0,159.93,32.48
2519,2023-01-07,2023-01-12,Standard Class,C-2058,Customer C-2058,Consumer,New York City 3,New York,East,Home & Garden,Decor,Best Decor 131,237.03,9,0.0,2133.27,488.31
9879,2023-01-07,2023-01-10,First Class,C-3871,Customer C-3871,Consumer,Ohio City 2,Ohio,East,Home & Garden,Garden Tools,Best Garden Tools 505,144.99,5,0.3,507.46,18.95
537,2023-01-07,2023-01-07,Same Day,C-1663,Customer C-1663,Corporate,Arizona City 2,Arizona,West,Office Supplies,Labels,Value Labels 818,54.79,8,0.2,350.66,6.02
6305,2023-01-07,2023-01-11,First Class,C-2819,Customer C-2819,Corporate,Illinois City 4,Illinois,Central,Clothing,Dresses,Best Dresses 239,140.67,6,0.2,675.22,113.93
9178,2023-01-08,2023-01-09,First Class,C-2533,Customer C-2533,Home Office,Pennsylvania City 2,Pennsylvania,East,Office Supplies,Storage,Acme Storage 489,48.12,6,0.4,173.23,-20.5
4107,2023-01-08,2023-01-12,Same Day,C-1521,Customer C-1521,Consumer,Virginia City 2,Virginia,South,Clothing,Trousers,Premium Trousers 426,139.74,5,0.0,698.7,221.0
6235,2023-01-08,2023-01-12,Standard Class,C-3468,Customer C-3468,Home Office,Massachusetts City 3,Massachusetts,East,Clothing,T-Shirts,Premium T-Shirts 479,136.53,8,0.0,1092.24,270.8
