Customer ID,Recency,Frequency,Monetary,Cluster,Segment
C-4829,1204,2,3567.98,2,Low Value
C-4830,124,2,232.81,0,Mid Value
C-4831,321,8,9922.12,1,High Value
C-4832,51,6,11857.5375,1,High Value
C-4833,50,2,1022.0799999999999,0,Mid Value
C-4834,467,5,9358.08,1,High Value
C-4835,67,3,2196.38,0,Mid Value
C-4836,1097,2,5336.317500000001,2,Low Value
C-4837,1394,1,2067.78,2,Low Value
C-4838,332,5,3550.5299999999997,0,Mid Value
C-4839,16,2,3195.96,0,Mid Value
C-4840,26,5,4160.67,0,Mid Value
C-4841,343,7,6792.77,1,High Value
C-4842,280,2,4951.2375,0,Mid Value
C-4843,26,3,1698.88,0,Mid Value
C-4844,111,1,109.08,0,Mid Value
C-4845,197,6,14091.965,1,High Value
C-4846,276,7,14332.785,1,High Value
C-4847,316,4,4732.09,0,Mid Value
C-4848,652,2,3685.26,2,Low Value
C-4849,16,5,7290.367500000001,1,High Value
C-4850,54,3,1637.22,0,Mid Value
C-4851,468,1,281.82,2,Low Value
C-4852,17,5,8294.9,1,High Value
C-4853,593,3,2816.9,2,Low Value
C-4854,607,4,3912.55,2,Low Value
C-4855,401,2,4994.7875,0,Mid Value
C-4856,588,3,3764.55,2,Low Value
C-4857,629,3,4398.27,2,Low Value
C-4858,8,3,1672.1100000000001,0,Mid Value
C-4859,366,7,6853.01,1,High Value
C-4860,768,2,3524.06,2,Low Value
C-4861,259,2,1785.81,0,Mid Value
C-4862,50,2,696.7,0,Mid Value
C-4863,191,3,746.2,0,Mid Value
C-4864,888,1,188.04,2,Low Value
C-4865,123,5,3770.6800000000003,0,Mid Value
C-4866,251,4,924.21,0,Mid Value
C-4867,85,3,2299.33,0,Mid Value
C-4868,205,4,915.24,0,Mid Value
C-4869,66,7,8119.79,1,High Value
C-4870,47,6,3625.95,0,Mid Value
C-4871,962,2,2156.8199999999997,2,Low Value
C-4872,361,3,5064.9175000000005,0,Mid Value
C-4873,505,2,583.1,2,Low Value
C-4874,268,2,1959.8600000000001,0,Mid Value
C-4875,204,5,10087.5475,1,High Value
C-4876,232,5,4995.149683761167,0,Mid Value
C-4877,10,3,2456.59,0,Mid Value
C-4878,264,3,6228.4,0,Mid Value
C-4880,153,6,15276.375000000002,1,High Value
C-4881,97,3,5995.4075,0,Mid Value
C-4882,155,2,6440.567500000001,0,Mid Value
C-4883,53,4,5461.8,0,Mid Value
C-4884,329,5,6502.247500000001,1,High Value
C-4885,384,7,7549.07,1,High Value
C-4886,109,3,9026.83,0,Mid Value
C-4887,4,6,2112.71,0,Mid Value
C-4888,504,2,974.9599999999999,2,Low Value
C-4889,1061,2,1087.91,2,Low Value
C-4890,1,3,8157.5275,0,Mid Value
C-4891,524,4,7448.2275,0,Mid Value
C-4892,437,1,4666.087500000001,0,Mid Value
C-4893,177,6,6862.6900000000005,1,High Value
C-4894,73,4,2266.96,0,Mid Value
C-4895,1180,1,3142.204588632478,2,Low Value
C-4896,22,4,6104.217500000001,0,Mid Value
C-4897,745,2,5481.48,2,Low Value
C-4898,197,4,5852.657500000001,0,Mid Value
C-4899,924,2,860.46,2,Low Value
C-4900,747,3,1115.82,2,Low Value
C-4901,134,7,6075.252537151148,1,High Value
C-4902,214,6,14948.605000000001,1,High Value
C-4903,128,5,11077.7175,1,High Value
C-4904,247,6,8423.8775,1,High Value
C-4905,364,4,5059.8575,0,Mid Value
C-4906,486,4,5502.75,0,Mid Value
C-4907,708,5,1791.93,2,Low Value
C-4908,91,4,8212.6375,1,High Value
C-4909,1130,2,2954.87,2,Low Value
C-4910,97,4,10608.3275,1,High Value
C-4911,327,5,11949.455000000002,1,High Value
C-4912,248,2,7139.15,0,Mid Value
C-4913,116,5,4035.7999999999997,0,Mid Value
C-4914,766,2,274.17,2,Low Value
C-4915,672,2,1031.08,2,Low Value
C-4916,621,3,5570.6975,2,Low Value
C-4917,597,3,995.63,2,Low Value
C-4918,450,1,925.8,2,Low Value
C-4919,149,4,3198.83,0,Mid Value
C-4920,625,4,3697.8900000000003,2,Low Value
C-4921,241,5,14913.075,1,High Value
C-4923,708,3,6681.0775,2,Low Value
C-4924,767,3,1162.0,2,Low Value
C-4925,536,2,2592.4700000000003,2,Low Value
C-4926,782,1,4036.08,2,Low Value
C-4927,666,3,6984.18,2,Low Value
C-4928,225,4,6848.647500000001,0,Mid Value
C-4929,333,2,3795.53,0,Mid Value
C-4930,16,10,17639.612500000003,1,High Value
C-4931,306,6,9868.0475,1,High Value
C-4932,145,6,11856.815,1,High Value
C-4933,415,3,1455.29,0,Mid Value
C-4934,789,4,5268.550000000001,2,Low Value
C-4935,66,5,6868.757500000001,1,High Value
C-4936,82,6,11570.3075,1,High Value
C-4937,647,5,4711.37,0,Mid Value
C-4938,100,4,3034.9399999999996,0,Mid Value
C-4939,73,5,14162.655,1,High Value
C-4940,613,3,6594.067500000001,2,Low Value
C-4941,668,6,10619.7875,1,High Value
C-4942,31,4,7583.799999999999,1,High Value
C-4943,182,4,6750.2875,0,Mid Value
C-4945,738,5,10498.265000000001,1,High Value
C-4946,148,2,2117.51,0,Mid Value
C-4947,124,5,719.32,0,Mid Value
C-4948,81,4,13381.717499999999,1,High Value
C-4949,324,3,344.0,0,Mid Value
C-4950,84,3,9704.505000000001,1,High Value
C-4951,562,1,148.05,2,Low Value
C-4952,410,2,656.4,0,Mid Value
C-4953,173,5,9192.008762990872,1,High Value
C-4954,1437,1,45.54,2,Low Value
C-4955,928,2,4698.75,2,Low Value
C-4956,199,3,7988.1675000000005,0,Mid Value
C-4957,175,3,5285.317500000001,0,Mid Value
C-4958,47,4,4062.67,0,Mid Value
C-4959,4,3,4457.5599999999995,0,Mid Value
C-4960,309,5,10561.7775,1,High Value
C-4961,47,5,5971.07,1,High Value
C-4962,137,6,8146.7475,1,High Value
C-4963,871,3,1874.17,2,Low Value
C-4964,1035,1,1461.76,2,Low Value
C-4965,515,1,1209.54,2,Low Value
C-4966,44,3,1123.3600000000001,0,Mid Value
C-4967,373,6,4416.18,1,High Value
C-4968,67,3,1743.04,0,Mid Value
C-4969,147,3,7440.307500000001,0,Mid Value
C-4970,74,4,664.99,0,Mid Value
C-4971,105,5,6600.04,1,High Value
C-4972,56,3,9579.975000000002,1,High Value
C-4973,26,4,2878.71,0,Mid Value
C-4974,430,2,5254.6075,0,Mid Value
C-4975,144,4,5894.8275,0,Mid Value
C-4976,392,4,5676.49,0,Mid Value
C-4977,481,5,7565.990000000001,1,High Value
C-4978,374,4,4637.77,0,Mid Value
C-4979,306,3,5103.370000000001,0,Mid Value
C-4980,24,3,249.82999999999998,0,Mid Value
C-4981,238,2,5045.467500000001,0,Mid Value
C-4982,472,3,1807.71,0,Mid Value
C-4983,52,3,5106.85,0,Mid Value
C-4984,159,7,8597.99,1,High Value
C-4986,183,4,2001.3,0,Mid Value
C-4987,38,3,4863.54,0,Mid Value
C-4988,598,2,5182.727500000001,2,Low Value
C-4989,187,3,297.39,0,Mid Value
C-4990,73,5,6347.637500000001,1,High Value
C-4991,248,2,4697.8275,0,Mid Value
C-4992,503,4,745.55,0,Mid Value
C-4993,31,4,3474.77,0,Mid Value
C-4994,32,5,5425.12,0,Mid Value
C-4995,117,3,6845.650000000001,0,Mid Value
C-4996,6,5,11337.515000000001,1,High Value
C-4997,253,2,4774.807500000001,0,Mid Value
C-4998,291,5,8787.43,1,High Value
C-4999,148,9,6548.53,1,High Value
